X,Y,DESCRIPTION,LAYER,ELEVATION,HEIGHT_ABO,CLASS,INTENSITY,SCAN_ANGLE,RETURN_CNT,RETURN_NUM,GPS_TIME,RED,GREEN,BLUE,NIR,NDVI,NDWI,SOURCE_ID,SCANNER_CH,USER_DATA,KEY_POINT,ID,ERALDISE_N,KVARTALI_N,KATASTRI_N,key6,TO+ID_tree,TO+ID_1 bi,TO+ID_1 sp,TO+ID_1 pi,TO+ID_1 al,TO+ID_1 la,TO+ID_1 co,TO+ID_1 as,TO+ID_1 wi,TO+ID_1 gr
691036.980,6468957.220,High Vegetation,High Vegetation,40.01,8.42  m,5,39386,-9.0,3,2,238572871.6646763,9728,9216,9472,12544,0.13,-0.15,19291,0,84,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.690,6468957.110,Ground,Ground,31.64,0.017  m,2,42816,-9.0,3,3,238572871.6646763,9728,9728,10240,13824,0.17,-0.17,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.820,6468957.040,Ground,Ground,31.69,0.05  m,2,43558,-9.0,2,2,238572871.6646791,8448,8448,7936,16640,0.33,-0.33,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.300,6468957.230,High Vegetation,High Vegetation,47.66,16.069  m,5,42903,-9.0,2,1,238572871.6646791,9472,9728,10752,12544,0.14,-0.13,19291,0,161,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.270,6468957.150,High Vegetation,High Vegetation,46.54,14.95  m,5,32985,-9.0,4,4,238572871.6646819,9216,9728,9472,12288,0.14,-0.12,19291,0,149,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.380,6468957.230,High Vegetation,High Vegetation,53.63,22.039  m,5,30036,-9.0,4,1,238572871.6646819,9472,9728,10752,12544,0.14,-0.13,19291,0,220,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.100,6468957.200,High Vegetation,High Vegetation,51.83,20.24  m,5,42554,-9.0,4,2,238572871.6646819,9984,9472,10240,14080,0.17,-0.20,19291,0,202,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.550,6468957.160,High Vegetation,High Vegetation,48.33,16.74  m,5,27109,-9.0,4,3,238572871.6646819,9216,9728,8960,9984,0.04,-0.01,19291,0,167,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.550,6468957.080,High Vegetation,High Vegetation,47.25,15.624  m,5,37813,-9.0,3,3,238572871.6646847,9728,9728,9728,15360,0.22,-0.22,19291,0,156,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.290,6468957.130,High Vegetation,High Vegetation,52.00,20.41  m,5,40391,-9.0,3,1,238572871.6646847,9216,9728,9472,12288,0.14,-0.12,19291,0,204,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.100,6468957.120,High Vegetation,High Vegetation,50.73,19.14  m,5,34777,-9.0,3,2,238572871.6646847,8704,9216,8960,13568,0.22,-0.19,19291,0,191,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691032.270,6468956.830,Unclassified,Unclassified,31.79,0.18  m,1,47359,-9.0,2,2,238572871.6646875,8192,8448,8960,11008,0.15,-0.13,19291,0,1,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.180,6468957.040,High Vegetation,High Vegetation,50.41,18.775  m,5,31762,-9.0,2,1,238572871.6646875,7936,7936,7424,17408,0.37,-0.37,19291,0,187,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691031.420,6468956.750,Ground,Ground,31.72,0.021  m,2,51401,-9.0,2,2,238572871.6646903,9984,10240,11264,12288,0.10,-0.09,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.820,6468957.010,High Vegetation,High Vegetation,53.47,21.83  m,5,32549,-9.0,2,1,238572871.6646903,8448,8448,7936,16640,0.33,-0.33,19291,0,218,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691030.570,6468956.680,Unclassified,Unclassified,31.76,0.038  m,1,51860,-9.0,1,1,238572871.6646931,8448,8448,8960,11264,0.14,-0.14,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.140,6468958.290,Ground,Ground,31.52,-0.018  m,2,43864,-8.0,4,4,238572871.6778557,9728,9216,9472,12800,0.14,-0.16,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.350,6468958.220,Ground,Ground,31.62,0.079  m,2,53716,-9.0,1,1,238572871.6778584,8704,8960,9984,12032,0.16,-0.15,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.470,6468958.150,Unclassified,Unclassified,31.66,0.065  m,1,54656,-9.0,1,1,238572871.6778612,6400,6656,7680,10240,0.23,-0.21,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.610,6468958.070,Unclassified,Unclassified,31.75,0.137  m,1,49675,-9.0,2,2,238572871.6778641,8960,9984,9728,16640,0.30,-0.25,19291,0,1,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.970,6468958.260,High Vegetation,High Vegetation,46.97,15.431  m,5,35869,-9.0,2,1,238572871.6778641,9216,8704,8960,12544,0.15,-0.18,19291,0,154,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.800,6468958.000,Ground,Ground,31.71,0.095  m,2,46770,-9.0,3,3,238572871.6778669,11008,12288,13056,15104,0.16,-0.10,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.910,6468958.080,High Vegetation,High Vegetation,38.87,7.257  m,5,41287,-9.0,3,2,238572871.6778669,9216,9472,9984,16384,0.28,-0.27,19291,0,72,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691036.120,6468958.180,High Vegetation,High Vegetation,46.63,15.088  m,5,33750,-9.0,3,1,238572871.6778669,6912,7168,8192,9984,0.18,-0.16,19291,0,150,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.150,6468958.100,High Vegetation,High Vegetation,46.31,14.703  m,5,39255,-9.0,4,3,238572871.6778697,8192,8448,8960,15104,0.30,-0.28,19291,0,147,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691032.860,6468957.920,Ground,Ground,31.62,0.02  m,2,35782,-9.0,4,4,238572871.6778697,7680,7680,7680,10496,0.15,-0.15,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.830,6468958.150,High Vegetation,High Vegetation,50.75,19.167  m,5,29796,-9.0,4,1,238572871.6778697,7424,7680,8704,9472,0.12,-0.10,19291,0,191,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.410,6468958.120,High Vegetation,High Vegetation,47.97,16.372  m,5,37748,-9.0,4,2,238572871.6778697,6400,6656,7680,10240,0.23,-0.21,19291,0,163,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.880,6468958.070,High Vegetation,High Vegetation,49.86,18.247  m,5,39539,-9.0,2,2,238572871.6778725,9216,9472,9984,16384,0.28,-0.27,19291,0,182,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.260,6468958.100,High Vegetation,High Vegetation,52.29,20.686  m,5,46289,-9.0,2,1,238572871.6778725,7936,8192,9216,12544,0.23,-0.21,19291,0,206,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.220,6468958.010,High Vegetation,High Vegetation,51.15,19.536  m,5,42619,-9.0,3,1,238572871.6778753,7168,8704,8704,14848,0.35,-0.26,19291,0,195,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.910,6468957.990,High Vegetation,High Vegetation,49.15,17.532  m,5,39342,-9.0,3,2,238572871.6778753,11008,12288,13056,15104,0.16,-0.10,19291,0,174,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691031.190,6468957.790,Ground,Ground,31.73,0.021  m,2,40369,-9.0,3,3,238572871.6778753,10752,10752,11264,13568,0.12,-0.12,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.730,6468957.970,High Vegetation,High Vegetation,53.38,21.765  m,5,37944,-9.0,4,1,238572871.6778781,13312,14336,15104,15616,0.08,-0.04,19291,0,217,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691030.360,6468957.710,Unclassified,Unclassified,31.84,0.12  m,1,44476,-9.0,4,4,238572871.6778781,6400,6656,7168,11520,0.29,-0.27,19291,0,1,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.130,6468957.910,High Vegetation,High Vegetation,49.53,17.927  m,5,38425,-9.0,4,3,238572871.6778781,8448,8448,8448,11776,0.16,-0.16,19291,0,179,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.530,6468957.950,High Vegetation,High Vegetation,52.06,20.449  m,5,28922,-9.0,4,2,238572871.6778781,9984,10496,10240,12288,0.10,-0.08,19291,0,204,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691030.810,6468957.710,High Vegetation,High Vegetation,50.99,19.27  m,5,28529,-9.0,3,1,238572871.6778865,10752,10240,11008,12800,0.09,-0.11,19291,0,193,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691030.260,6468957.660,High Vegetation,High Vegetation,52.67,20.95  m,5,33138,-9.0,2,1,238572871.6778892,6400,6656,7168,11520,0.29,-0.27,19291,0,210,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.220,6468959.270,Ground,Ground,31.59,0.0089999996  m,2,53498,-9.0,1,1,238572871.6910466,7424,7424,7936,7936,0.03,-0.03,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.350,6468959.190,Unclassified,Unclassified,31.68,0.09  m,1,53607,-9.0,1,1,238572871.6910493,6656,6912,7424,9984,0.20,-0.18,19291,0,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.860,6468959.220,High Vegetation,High Vegetation,40.04,8.45  m,5,28748,-9.0,3,2,238572871.6910521,8960,9472,9216,11520,0.12,-0.10,19291,0,84,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.570,6468959.120,Unclassified,Unclassified,31.74,0.121  m,1,45830,-9.0,3,3,238572871.6910521,8192,8448,8960,9728,0.09,-0.07,19291,0,1,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.210,6468959.240,High Vegetation,High Vegetation,47.90,16.318  m,5,30583,-9.0,2,2,238572871.6910549,7424,7424,7936,7936,0.03,-0.03,19291,0,163,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691035.390,6468959.250,High Vegetation,High Vegetation,54.51,22.936  m,5,48801,-9.0,2,1,238572871.6910577,7424,7424,7936,7936,0.03,-0.03,19291,0,229,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.850,6468959.210,High Vegetation,High Vegetation,51.06,19.47  m,5,29621,-9.0,2,2,238572871.6910577,8960,9472,9216,11520,0.12,-0.10,19291,0,194,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.560,6468959.170,High Vegetation,High Vegetation,54.50,22.91  m,5,46333,-9.0,2,1,238572871.6910605,8960,8960,8960,12032,0.15,-0.15,19291,0,228,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691034.230,6468959.150,High Vegetation,High Vegetation,52.39,20.8  m,5,39452,-9.0,2,2,238572871.6910605,6656,6912,7424,9984,0.20,-0.18,19291,0,207,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691033.870,6468959.110,High Vegetation,High Vegetation,55.77,24.157  m,5,45830,-9.0,2,1,238572871.6910633,10752,11008,12032,12032,0.06,-0.04,19291,0,241,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691030.080,6468958.830,Ground,Ground,31.51,-0.017  m,2,27655,-9.0,2,2,238572871.6910633,8704,8704,9216,11776,0.15,-0.15,19291,0,0,Y,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691032.910,6468959.030,High Vegetation,High Vegetation,54.85,23.22  m,5,35825,-9.0,2,1,238572871.6910661,6912,6656,7936,12288,0.28,-0.30,19291,0,232,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691032.520,6468959.910,High Vegetation,High Vegetation,51.87,20.24  m,5,40566,-9.0,3,2,238572871.7042508,9984,10240,10752,12288,0.10,-0.09,19291,0,203,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.660,6468950.020,High Vegetation,High Vegetation,45.51,13.833  m,5,43165,-9.0,3,2,238572873.9080601,17664,19456,15360,40192,0.39,-0.35,19291,1,138,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.000,6468950.000,High Vegetation,High Vegetation,50.96,19.28  m,5,29184,-9.0,3,2,238572873.9212393,6912,8192,6656,22784,0.53,-0.47,19291,1,192,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.240,6468950.150,High Vegetation,High Vegetation,52.81,21.132  m,5,36546,-9.0,3,1,238572873.9212393,9216,9728,8448,22784,0.42,-0.40,19291,1,211,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.640,6468950.410,High Vegetation,High Vegetation,50.38,18.704  m,5,42357,-9.0,1,1,238572873.9212421,8704,10496,8704,24576,0.48,-0.40,19291,1,187,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.150,6468950.740,High Vegetation,High Vegetation,48.91,17.237  m,5,34121,-9.0,3,2,238572873.9212449,8960,10752,8960,25856,0.49,-0.41,19291,1,172,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.790,6468950.510,High Vegetation,High Vegetation,46.13,14.455  m,5,37595,-9.0,3,3,238572873.9212449,8704,10496,8704,24576,0.48,-0.40,19291,1,144,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.190,6468950.780,High Vegetation,High Vegetation,43.45,11.777  m,5,29206,-9.0,3,2,238572873.9212478,8960,10752,8960,25856,0.49,-0.41,19291,1,118,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.340,6468950.240,Ground,Ground,31.72,0.042  m,2,50156,-9.0,2,2,238572873.9212505,8960,9472,8192,23296,0.44,-0.42,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.080,6468950.720,Ground,Ground,31.70,0.027  m,2,51182,-8.0,2,2,238572873.9212533,8960,10752,8960,25856,0.49,-0.41,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.800,6468951.190,Ground,Ground,31.67,-0.0040000002  m,2,26170,-8.0,1,1,238572873.9212560,11008,13568,11264,21248,0.32,-0.22,19291,1,0,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.390,6468950.420,High Vegetation,High Vegetation,53.35,21.701  m,5,45721,-9.0,1,1,238572873.9344243,5888,7424,7424,21248,0.57,-0.48,19291,1,216,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691037.900,6468950.760,High Vegetation,High Vegetation,52.04,20.398  m,5,45219,-9.0,2,2,238572873.9344270,7168,8960,7168,22528,0.52,-0.43,19291,1,203,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691038.320,6468951.020,High Vegetation,High Vegetation,55.18,23.51  m,5,30517,-9.0,2,1,238572873.9344270,9472,11264,9472,23552,0.43,-0.35,19291,1,234,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
691039.220,6468951.590,High Vegetation,High Vegetation,56.62,24.949  m,5,37092,-9.0,2,1,238572873.9344298,7680,9216,8192,20480,0.45,-0.38,19291,1,249,,774456.000000000000000,14.000000000000000,JS049,91501:008:0103,if(91501:008:0103="KATASTRI_N" and JS049="KVARTALI_N" and 14="ERALDISE_N";774456,сосна,20,27,53,0,0,0,0,0,0
